CustomerID,CustomerName,gender,birthDate,contactNumber,Region,email,organization,taxCode,debt,retailerId,modifiedDate,createdDate
KH07622,Nguyen Van An,False,01-12-1983,84947394701,Can Tho,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN5591,3966.87,30,01-01-2024,05-11-2023
KH07623,Tran Thi Bich Ngoc,False,26-12-2002,84134359858,Hai Phong,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN8209,4176.05,74,01-01-2024,06-11-2023
KH07624,Tran Thi Bich Ngoc,True,01-01-1970,84755642553,Can Tho,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN3880,1809.45,84,17-02-2024,24-12-2022
KH07625,Ly Thi Kim Chi,True,01-01-1970,84897991288,Ho Chi Minh,lythikimchi@example.com,Cong ty TNHH ABC,VN3416,3259.23,58,12-05-2024,03-04-2023
KH07626,Tran Thi Bich Ngoc,False,11-08-1994,84718258672,Hai Phong,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN4610,2888.85,62,01-01-2024,17-03-2023
KH07627,Pham Thi Thanh Huong,False,12-04-2002,84815451171,Can Tho,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN8732,236.76,19,01-01-2024,10-08-2023
KH07628,Pham Thi Thanh Huong,True,01-02-1991,84522905971,Can Tho,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN2178,8126.88,38,23-08-2024,20-03-2023
KH07629,Cao Minh Tam,False,01-01-1970,84798190400,Đa Nang,caominhtam@example.com,Cong ty TNHH ABC,VN8522,3954.82,38,21-10-2024,04-09-2023
KH07630,Tran Thi Bich Ngoc,False,21-08-1996,84796428909,Đa Nang,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN6555,9513.66,76,01-01-2024,29-11-2023
KH07631,Ly Thi Kim Chi,True,01-01-1970,84940468037,Can Tho,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN7984,6733.12,37,03-08-2024,23-12-2022
KH07632,Nguyen Van An,False,01-01-1970,84973588270,Ho Chi Minh,nguyenvanan@example.com,Tap đoan XYZ,VN3921,5722.4,59,16-03-2024,03-07-2023
KH07633,Hoang Van Tien,True,26-08-1977,84528644773,Hai Phong,hoangvantien@example.com,Tap đoan XYZ,VN8603,3613.78,36,01-01-2024,11-01-2023
KH07634,Vu Minh Quan,True,27-05-2002,84992760327,Đa Nang,vuminhquan@example.com,Cong ty TNHH ABC,VN5953,5460.13,9,06-12-2024,17-01-2023
KH07635,Ngo Van Long,True,01-01-1970,84628196504,Hai Phong,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN9239,2475.95,56,07-09-2024,10-07-2023
KH07636,Bui Thi Lan,True,25-04-1971,84496625100,Đa Nang,buithilan@example.com,Cong ty Co phan Tech Viet,VN5781,5672.66,26,01-01-2024,02-01-2023
KH07637,Bui Thi Lan,False,01-01-1970,84484890814,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN5976,8674.06,62,01-01-2024,14-10-2023
KH07638,Huynh Thi Thu Ha,False,01-01-1970,84206654136,Đa Nang,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN5545,8338.6,88,16-03-2024,26-01-2023
KH07639,Phan Thi Mai,False,01-01-1970,84554684072,Can Tho,phanthimai@example.com,Tap đoan XYZ,VN4321,1138.42,8,01-01-2024,05-08-2023
KH07640,Pham Thi Thanh Huong,False,01-01-1970,84891974551,Hai Phong,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN2732,488.82,33,22-05-2024,19-11-2023
KH07641,Le Minh Hoang,True,01-01-1970,84164339876,Hai Phong,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN3986,6902.9,100,01-01-2024,14-09-2023
KH07642,Pham Thi Thanh Huong,False,01-01-1970,84815267078,Hai Phong,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN5970,8200.94,52,07-06-2024,05-10-2023
KH07643,Ly Thi Kim Chi,True,25-03-1997,84920529442,Đa Nang,lythikimchi@example.com,Tap đoan XYZ,VN6893,2180.82,73,01-01-2024,07-02-2023
KH07644,Pham Thi Thanh Huong,False,01-01-1970,84693888731,Ho Chi Minh,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN3110,2068.62,47,01-01-2024,07-02-2023
KH07645,Tran Thi Bich Ngoc,True,16-08-1976,84454085693,Đa Nang,tranthibichngoc@example.com,Tap đoan XYZ,VN5636,4620.45,7,01-01-2024,02-01-2023
KH07646,Đo Hoang Anh,False,23-09-1978,84624564171,Ha Noi,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN9006,2075.81,34,01-01-2024,26-10-2023
KH07647,Hoang Van Tien,True,01-01-1970,84867496564,Ha Noi,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN2280,6835.02,76,01-01-2024,22-08-2023
KH07648,Đo Hoang Anh,False,01-01-1970,84135562376,Ha Noi,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN9797,8169.34,64,01-01-2024,10-04-2023
KH07649,Ngo Van Long,True,02-05-1989,84302199944,Đa Nang,ngovanlong@example.com,Tap đoan XYZ,VN1616,688.86,19,16-01-2024,17-05-2023
KH07650,Tran Thi Bich Ngoc,False,01-01-1970,84797223314,Đa Nang,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN5096,402.23,67,01-01-2024,28-04-2023
KH07651,Tran Thi Bich Ngoc,False,04-07-2003,84383390253,Can Tho,tranthibichngoc@example.com,Cong ty TNHH ABC,VN4251,1227.38,43,22-09-2024,18-03-2023
KH07652,Phan Thi Mai,False,01-01-1970,84775384791,Can Tho,phanthimai@example.com,Cong ty Co phan Tech Viet,VN2601,5761.33,26,19-02-2024,24-11-2023
KH07653,Nguyen Van An,True,01-01-1970,84689350484,Ha Noi,nguyenvanan@example.com,Tap đoan XYZ,VN1764,483.4,47,17-07-2024,16-06-2023
KH07654,Ngo Van Long,False,01-01-1970,84815556466,Hai Phong,ngovanlong@example.com,Cong ty TNHH ABC,VN2051,1449.55,17,16-03-2024,22-05-2023
KH07655,Hoang Van Tien,False,01-01-1970,84961149372,Đa Nang,hoangvantien@example.com,Cong ty TNHH ABC,VN6054,4837.3,99,01-01-2024,15-06-2023
KH07656,Bui Thi Lan,True,18-11-1999,84873292955,Ha Noi,buithilan@example.com,Cong ty TNHH ABC,VN9087,7123.55,81,26-03-2024,02-08-2023
KH07657,Tran Thi Bich Ngoc,False,21-06-1981,84521446219,Ho Chi Minh,tranthibichngoc@example.com,Cong ty TNHH ABC,VN9213,2433.09,78,01-01-2024,07-08-2023
KH07658,Đo Hoang Anh,True,01-01-1970,84207883848,Đa Nang,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN4255,786.15,17,01-01-2024,29-03-2023
KH07659,Đang Thi Hanh,False,10-07-1972,84351572922,Can Tho,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN4082,7981.78,73,01-01-2024,27-11-2023
KH07660,Vu Minh Quan,False,01-01-1970,84147350071,Ho Chi Minh,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN1710,3405.43,29,27-06-2024,15-07-2023
KH07661,Tran Thi Bich Ngoc,True,02-06-1978,84411529501,Ho Chi Minh,tranthibichngoc@example.com,Cong ty TNHH ABC,VN1148,2714.63,18,17-03-2024,05-06-2023
KH07662,Đo Hoang Anh,True,01-01-1970,84752238479,Hai Phong,đohoanganh@example.com,Cong ty TNHH ABC,VN3986,3267.53,66,01-01-2024,12-08-2023
KH07663,Đo Hoang Anh,False,01-01-1970,84980608617,Hai Phong,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN3691,3174.7,31,01-01-2024,08-05-2023
KH07664,Ngo Van Long,True,01-01-1970,84568044270,Đa Nang,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN9279,1929.39,52,01-01-2024,09-02-2023
KH07665,Cao Minh Tam,True,11-11-1970,84111112202,Can Tho,caominhtam@example.com,Cong ty TNHH ABC,VN4403,5789.61,9,24-11-2024,22-06-2023
KH07666,Pham Thi Thanh Huong,False,15-01-2005,84736048745,Ha Noi,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN4369,253.16,21,01-01-2024,01-07-2023
KH07667,Đang Thi Hanh,False,01-01-1970,84705518243,Đa Nang,đangthihanh@example.com,Cong ty TNHH ABC,VN2587,718.36,34,01-01-2024,05-01-2023
KH07668,Huynh Thi Thu Ha,False,01-01-1970,84521711096,Đa Nang,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN1640,900.9,45,01-01-2024,27-04-2023
KH07669,Đang Thi Hanh,False,23-10-1988,84573502379,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN8609,3025.75,67,26-01-2024,14-09-2023
KH07670,Tran Thi Bich Ngoc,True,01-01-1970,84622098690,Ho Chi Minh,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN2692,4049.0,98,01-01-2024,28-10-2023
KH07671,Cao Minh Tam,True,01-01-1970,84552724136,Can Tho,caominhtam@example.com,Cong ty Co phan Tech Viet,VN6897,2171.05,43,22-02-2024,27-02-2023
KH07672,Pham Thi Thanh Huong,True,01-01-1970,84759110876,Đa Nang,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN6163,7638.71,53,02-05-2024,13-09-2023
KH07673,Đo Hoang Anh,False,01-01-1970,84616179619,Hai Phong,đohoanganh@example.com,Cong ty TNHH ABC,VN5822,1062.36,10,01-01-2024,23-03-2023
KH07674,Hoang Van Tien,True,01-01-1970,84438495704,Hai Phong,hoangvantien@example.com,Cong ty Co phan Tech Viet,VN8779,3213.64,34,29-09-2024,06-03-2023
KH07675,Phan Thi Mai,False,01-01-1970,84606776952,Ha Noi,phanthimai@example.com,Tap đoan XYZ,VN1793,9238.38,37,01-01-2024,14-12-2023
KH07676,Cao Minh Tam,False,01-01-1970,84959366685,Ho Chi Minh,caominhtam@example.com,Doanh nghiep Hoa Binh,VN9475,1408.96,39,01-01-2024,18-11-2023
KH07677,Đang Thi Hanh,True,01-01-1970,84605665603,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN4763,8069.71,23,01-01-2024,16-01-2023
KH07678,Cao Minh Tam,True,01-01-1970,84364623043,Đa Nang,caominhtam@example.com,Tap đoan XYZ,VN4339,8324.32,72,01-01-2024,09-09-2023
KH07679,Phan Thi Mai,False,03-11-2002,84621582098,Can Tho,phanthimai@example.com,Cong ty TNHH ABC,VN1206,951.32,34,21-02-2024,21-06-2023
KH07680,Ly Thi Kim Chi,True,01-01-1970,84924274245,Ho Chi Minh,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN2983,7108.51,53,26-12-2023,11-02-2023
KH07681,Nguyen Van An,True,01-01-1970,84486786855,Ha Noi,nguyenvanan@example.com,Tap đoan XYZ,VN2728,7235.99,22,01-01-2024,28-06-2023
KH07682,Tran Thi Bich Ngoc,False,22-03-1982,84441638087,Can Tho,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN7463,7910.98,96,14-09-2024,27-04-2023
KH07683,Ly Thi Kim Chi,True,06-01-1993,84258749493,Đa Nang,lythikimchi@example.com,Cong ty TNHH ABC,VN1493,3089.37,72,01-01-2024,30-07-2023
KH07684,Cao Minh Tam,True,12-08-2000,84745542105,Can Tho,caominhtam@example.com,Doanh nghiep Hoa Binh,VN5844,7242.07,29,01-01-2024,09-11-2023
KH07685,Ly Thi Kim Chi,False,25-12-1980,84423464235,Đa Nang,lythikimchi@example.com,Cong ty TNHH ABC,VN6749,5784.67,17,12-12-2024,13-03-2023
KH07686,Đang Thi Hanh,False,01-01-1970,84771554907,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN5100,710.95,88,01-01-2024,31-03-2023
KH07687,Tran Thi Bich Ngoc,False,28-03-1977,84941273801,Ha Noi,tranthibichngoc@example.com,Cong ty TNHH ABC,VN4331,9418.57,9,18-12-2024,01-03-2023
KH07688,Phan Thi Mai,False,01-01-1970,84233770784,Đa Nang,phanthimai@example.com,Doanh nghiep Hoa Binh,VN6125,3751.18,72,18-02-2024,07-03-2023
KH07689,Đang Thi Hanh,False,01-01-1970,84205652399,Can Tho,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN6073,8990.51,17,01-01-2024,08-08-2023
KH07690,Pham Thi Thanh Huong,False,05-08-2001,84251596946,Can Tho,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN1560,477.96,65,05-01-2024,10-11-2023
KH07691,Tran Thi Bich Ngoc,True,01-01-1970,84264063964,Hai Phong,tranthibichngoc@example.com,Cong ty TNHH ABC,VN6199,3391.45,74,01-01-2024,22-12-2023
KH07692,Tran Thi Bich Ngoc,False,12-11-1980,84752199154,Hai Phong,tranthibichngoc@example.com,Cong ty TNHH ABC,VN5066,2272.55,72,01-01-2024,14-02-2023
KH07693,Đo Hoang Anh,False,28-10-1971,84582135768,Đa Nang,đohoanganh@example.com,Tap đoan XYZ,VN6372,8736.65,69,13-06-2024,07-01-2023
KH07694,Nguyen Van An,False,01-01-1970,84369304384,Đa Nang,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN1604,3113.89,15,31-10-2024,08-03-2023
KH07695,Huynh Thi Thu Ha,False,12-02-1989,84135317397,Ho Chi Minh,huynhthithuha@example.com,Tap đoan XYZ,VN6741,4538.82,17,01-01-2024,09-02-2023
KH07696,Huynh Thi Thu Ha,True,01-01-1970,84541289712,Can Tho,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN8178,2904.95,55,04-07-2024,01-11-2023
KH07697,Le Minh Hoang,False,20-12-1984,84514199899,Can Tho,leminhhoang@example.com,Cong ty TNHH ABC,VN5413,488.55,61,01-01-2024,22-05-2023
KH07698,Ly Thi Kim Chi,True,23-05-1998,84220867077,Can Tho,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN7483,4423.13,97,12-05-2024,10-05-2023
KH07699,Hoang Van Tien,True,01-01-1970,84174337831,Can Tho,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN8970,5650.41,41,14-06-2024,08-12-2023
KH07700,Đang Thi Hanh,True,21-10-1994,84358814323,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN4281,5978.18,95,01-01-2024,16-08-2023
KH07701,Bui Thi Lan,False,01-01-1970,84366817272,Hai Phong,buithilan@example.com,Cong ty TNHH ABC,VN9055,5653.61,24,01-01-2024,02-07-2023
KH07702,Bui Thi Lan,True,01-01-1970,84990600866,Đa Nang,buithilan@example.com,Tap đoan XYZ,VN3937,2749.72,83,01-01-2024,08-01-2023
KH07703,Ngo Van Long,False,01-01-1970,84146850289,Đa Nang,ngovanlong@example.com,Tap đoan XYZ,VN8202,6003.1,52,01-01-2024,05-09-2023
KH07704,Huynh Thi Thu Ha,True,27-06-1992,84976938501,Can Tho,huynhthithuha@example.com,Cong ty TNHH ABC,VN5580,4768.89,51,01-01-2024,18-07-2023
KH07705,Nguyen Van An,False,01-01-1970,84295002208,Hai Phong,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN6849,648.47,9,19-09-2024,22-03-2023
KH07706,Ngo Van Long,False,29-09-1994,84299844537,Đa Nang,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN2650,8229.94,80,17-02-2024,22-04-2023
KH07707,Phan Thi Mai,True,01-01-1970,84499721803,Ho Chi Minh,phanthimai@example.com,Doanh nghiep Hoa Binh,VN8931,2375.71,42,01-01-2024,10-06-2023
KH07708,Phan Thi Mai,True,01-01-1970,84593438761,Hai Phong,phanthimai@example.com,Tap đoan XYZ,VN4272,7716.49,98,01-01-2024,28-08-2023
KH07709,Pham Thi Thanh Huong,True,31-08-1989,84122843198,Hai Phong,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN7491,875.58,47,01-01-2024,10-09-2023
KH07710,Đo Hoang Anh,False,11-05-1987,84198465973,Đa Nang,đohoanganh@example.com,Tap đoan XYZ,VN6940,6116.33,71,06-08-2024,27-08-2023
KH07711,Ly Thi Kim Chi,False,22-12-1973,84727829329,Ha Noi,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN6647,7095.46,96,01-01-2024,06-04-2023
KH07712,Tran Thi Bich Ngoc,False,20-10-1975,84559302810,Ha Noi,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN2799,7206.0,12,01-01-2024,22-09-2023
KH07713,Huynh Thi Thu Ha,False,09-12-1977,84206022584,Ha Noi,huynhthithuha@example.com,Cong ty TNHH ABC,VN8657,3160.92,92,01-01-2024,25-11-2023
KH07714,Cao Minh Tam,False,01-01-1970,84990353303,Hai Phong,caominhtam@example.com,Doanh nghiep Hoa Binh,VN8278,2137.05,86,06-05-2024,03-01-2023
KH07715,Ly Thi Kim Chi,False,01-01-1970,84359643977,Hai Phong,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN4403,6341.9,24,01-01-2024,30-01-2023
KH07716,Đang Thi Hanh,True,01-01-1970,84480092556,Ho Chi Minh,đangthihanh@example.com,Cong ty TNHH ABC,VN3468,9193.4,88,01-01-2024,19-06-2023
KH07717,Huynh Thi Thu Ha,False,01-01-1970,84150246306,Can Tho,huynhthithuha@example.com,Tap đoan XYZ,VN6192,5431.14,84,02-11-2024,18-05-2023
KH07718,Le Minh Hoang,True,06-12-1976,84278399553,Đa Nang,leminhhoang@example.com,Tap đoan XYZ,VN3244,1109.5,96,01-01-2024,28-10-2023
KH07719,Đo Hoang Anh,False,01-01-1970,84825920358,Đa Nang,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN6515,2320.64,74,01-01-2024,16-03-2023
KH07720,Cao Minh Tam,False,18-06-1970,84945620899,Ha Noi,caominhtam@example.com,Doanh nghiep Hoa Binh,VN1281,5165.83,5,23-02-2024,15-05-2023
KH07721,Đang Thi Hanh,True,01-01-1970,84279768093,Ho Chi Minh,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN4885,1188.25,95,01-01-2024,12-11-2023
KH07722,Ly Thi Kim Chi,True,14-01-1975,84405985116,Hai Phong,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN9625,4695.14,4,25-01-2024,25-12-2022
KH07723,Tran Thi Bich Ngoc,False,01-01-1970,84307268345,Ho Chi Minh,tranthibichngoc@example.com,Cong ty TNHH ABC,VN6424,4727.12,17,01-01-2024,27-12-2022
KH07724,Đo Hoang Anh,False,01-01-1970,84233318938,Can Tho,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN9393,8786.98,62,18-04-2024,23-09-2023
KH07725,Vu Minh Quan,False,24-03-1971,84384515629,Hai Phong,vuminhquan@example.com,Cong ty TNHH ABC,VN8382,8074.56,16,01-01-2024,10-11-2023
KH07726,Bui Thi Lan,True,03-03-1977,84692157769,Can Tho,buithilan@example.com,Tap đoan XYZ,VN9916,9085.86,14,01-01-2024,14-09-2023
KH07727,Hoang Van Tien,False,03-12-1978,84155479900,Ho Chi Minh,hoangvantien@example.com,Cong ty TNHH ABC,VN2042,1314.17,87,08-10-2024,09-02-2023
KH07728,Hoang Van Tien,False,01-01-1970,84132024100,Ho Chi Minh,hoangvantien@example.com,Cong ty TNHH ABC,VN9206,6013.2,12,01-01-2024,29-06-2023
KH07729,Đo Hoang Anh,False,19-11-1977,84794826346,Đa Nang,đohoanganh@example.com,Cong ty TNHH ABC,VN8529,7425.46,69,01-01-2024,01-12-2023
KH07730,Cao Minh Tam,False,23-05-1977,84425014915,Hai Phong,caominhtam@example.com,Cong ty Co phan Tech Viet,VN6591,7642.48,34,01-01-2024,01-10-2023
KH07731,Phan Thi Mai,False,15-09-1993,84825586372,Đa Nang,phanthimai@example.com,Cong ty TNHH ABC,VN9278,8959.25,59,14-08-2024,01-01-2023
KH07732,Bui Thi Lan,False,01-01-1970,84639466646,Đa Nang,buithilan@example.com,Doanh nghiep Hoa Binh,VN1249,1634.63,21,01-01-2024,21-04-2023
KH07733,Nguyen Van An,False,21-09-1988,84308101246,Can Tho,nguyenvanan@example.com,Tap đoan XYZ,VN7330,9773.34,43,30-01-2024,15-04-2023
KH07734,Le Minh Hoang,False,01-01-1970,84373709225,Hai Phong,leminhhoang@example.com,Tap đoan XYZ,VN1315,7634.71,88,01-01-2024,29-03-2023
KH07735,Tran Thi Bich Ngoc,False,01-01-1970,84673586666,Ho Chi Minh,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN9284,7650.03,32,01-01-2024,21-06-2023
KH07736,Ngo Van Long,False,01-01-1970,84594212135,Ho Chi Minh,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN9577,4150.8,36,01-01-2024,07-11-2023
KH07737,Đo Hoang Anh,False,01-01-1970,84847263736,Can Tho,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN7067,2883.6,63,01-01-2024,15-12-2023
KH07738,Pham Thi Thanh Huong,False,01-10-1997,84536622359,Ho Chi Minh,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN1310,2986.53,69,01-01-2024,06-10-2023
KH07739,Ngo Van Long,False,29-07-2002,84509977951,Hai Phong,ngovanlong@example.com,Tap đoan XYZ,VN5963,4550.02,4,01-01-2024,08-02-2023
KH07740,Ngo Van Long,False,16-08-2002,84468215916,Đa Nang,ngovanlong@example.com,Cong ty TNHH ABC,VN3434,5882.64,66,01-01-2024,20-06-2023
KH07741,Đang Thi Hanh,False,19-11-1985,84908626210,Đa Nang,đangthihanh@example.com,Cong ty TNHH ABC,VN1934,7962.62,39,26-02-2024,24-11-2023
KH07742,Đang Thi Hanh,True,01-01-1970,84704922241,Hai Phong,đangthihanh@example.com,Tap đoan XYZ,VN5160,4561.53,92,01-01-2024,03-04-2023
KH07743,Pham Thi Thanh Huong,True,01-01-1970,84940145903,Ho Chi Minh,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN8104,6426.03,26,01-01-2024,02-03-2023
KH07744,Đang Thi Hanh,False,22-05-1974,84495897530,Hai Phong,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN7656,9306.64,60,01-01-2024,19-03-2023
KH07745,Đang Thi Hanh,True,03-10-1983,84227434552,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN1155,6125.94,94,01-01-2024,26-05-2023
KH07746,Bui Thi Lan,False,13-08-1978,84838485555,Can Tho,buithilan@example.com,Tap đoan XYZ,VN6825,9343.02,27,01-01-2024,22-02-2023
KH07747,Huynh Thi Thu Ha,False,01-01-1970,84261539597,Ha Noi,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN8253,7974.72,35,21-03-2024,17-07-2023
KH07748,Ngo Van Long,False,01-01-1970,84868010243,Ha Noi,ngovanlong@example.com,Tap đoan XYZ,VN2519,8195.66,67,01-01-2024,07-09-2023
KH07749,Ly Thi Kim Chi,False,17-11-1982,84572452933,Ha Noi,lythikimchi@example.com,Cong ty TNHH ABC,VN7007,3863.14,20,01-01-2024,09-07-2023
KH07750,Cao Minh Tam,False,01-01-1970,84742647636,Can Tho,caominhtam@example.com,Doanh nghiep Hoa Binh,VN6340,2891.42,10,01-01-2024,22-07-2023
KH07751,Vu Minh Quan,True,01-01-1970,84336818123,Ha Noi,vuminhquan@example.com,Cong ty TNHH ABC,VN1134,8119.48,41,01-01-2024,28-10-2023
KH07752,Pham Thi Thanh Huong,False,20-03-1984,84898631991,Ha Noi,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN3239,445.91,62,05-09-2024,08-10-2023
KH07753,Bui Thi Lan,True,01-01-1970,84227724080,Ho Chi Minh,buithilan@example.com,Tap đoan XYZ,VN6692,37.1,91,20-09-2024,27-10-2023
KH07754,Đang Thi Hanh,False,30-12-1984,84617618295,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN4172,2691.87,72,30-03-2024,15-09-2023
KH07755,Bui Thi Lan,False,01-01-1970,84553349814,Can Tho,buithilan@example.com,Cong ty Co phan Tech Viet,VN1167,5578.99,87,10-01-2024,29-03-2023
KH07756,Phan Thi Mai,True,29-05-2003,84193354451,Đa Nang,phanthimai@example.com,Cong ty Co phan Tech Viet,VN5589,5901.75,85,01-01-2024,22-02-2023
KH07757,Cao Minh Tam,True,01-01-1970,84634698724,Đa Nang,caominhtam@example.com,Cong ty Co phan Tech Viet,VN8571,3342.76,5,01-01-2024,07-09-2023
KH07758,Đang Thi Hanh,True,28-09-1993,84899313964,Can Tho,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN4101,2288.85,33,01-01-2024,19-09-2023
KH07759,Đo Hoang Anh,False,05-04-1986,84974480109,Can Tho,đohoanganh@example.com,Tap đoan XYZ,VN3886,3256.98,54,26-06-2024,03-07-2023
KH07760,Le Minh Hoang,False,24-07-1989,84928716658,Hai Phong,leminhhoang@example.com,Cong ty TNHH ABC,VN6061,2822.01,51,01-06-2024,30-12-2022
KH07761,Ly Thi Kim Chi,False,01-01-1970,84469463904,Can Tho,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN4534,8876.92,56,01-01-2024,31-07-2023
KH07762,Ly Thi Kim Chi,True,01-01-1970,84737600524,Ha Noi,lythikimchi@example.com,Tap đoan XYZ,VN8410,3456.55,68,01-01-2024,08-03-2023
KH07763,Ngo Van Long,False,24-09-1992,84614301359,Ha Noi,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN3580,7409.47,96,01-01-2024,07-02-2023
KH07764,Cao Minh Tam,False,08-04-1977,84432477974,Hai Phong,caominhtam@example.com,Tap đoan XYZ,VN9984,4455.63,62,01-01-2024,28-01-2023
KH07765,Le Minh Hoang,True,01-01-1970,84440850761,Đa Nang,leminhhoang@example.com,Cong ty TNHH ABC,VN9894,9991.69,90,01-01-2024,01-04-2023
KH07766,Phan Thi Mai,True,19-11-1984,84507420367,Ha Noi,phanthimai@example.com,Tap đoan XYZ,VN7012,8432.17,38,06-05-2024,24-07-2023
KH07767,Ly Thi Kim Chi,False,30-04-1978,84865271600,Ho Chi Minh,lythikimchi@example.com,Tap đoan XYZ,VN6977,5492.15,44,01-01-2024,11-11-2023
KH07768,Nguyen Van An,False,01-01-1970,84363081992,Hai Phong,nguyenvanan@example.com,Tap đoan XYZ,VN7250,3416.6,55,27-09-2024,09-01-2023
KH07769,Le Minh Hoang,False,16-12-2001,84847677975,Ho Chi Minh,leminhhoang@example.com,Tap đoan XYZ,VN1447,6118.52,8,02-06-2024,26-09-2023
KH07770,Hoang Van Tien,True,01-01-1970,84488874779,Can Tho,hoangvantien@example.com,Cong ty TNHH ABC,VN8721,4375.81,13,01-01-2024,03-04-2023
KH07771,Đang Thi Hanh,False,12-08-1985,84718096109,Can Tho,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN2340,891.43,1,01-04-2024,10-01-2023
KH07772,Nguyen Van An,True,18-01-2003,84314881068,Hai Phong,nguyenvanan@example.com,Cong ty TNHH ABC,VN7187,9857.6,93,01-01-2024,29-11-2023
KH07773,Đang Thi Hanh,False,01-01-1970,84311494264,Đa Nang,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN5468,4596.89,30,01-01-2024,05-07-2023
KH07774,Vu Minh Quan,False,21-09-1991,84942080618,Ho Chi Minh,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN5554,8820.21,29,01-01-2024,17-07-2023
KH07775,Ly Thi Kim Chi,True,18-08-1994,84108730670,Đa Nang,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN7836,4128.46,83,21-05-2024,18-08-2023
KH07776,Hoang Van Tien,False,22-11-1991,84880688403,Hai Phong,hoangvantien@example.com,Tap đoan XYZ,VN2157,2209.03,47,07-08-2024,13-04-2023
KH07777,Tran Thi Bich Ngoc,False,11-11-2000,84176437806,Ho Chi Minh,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN8761,9582.42,54,09-10-2024,08-09-2023
