orderId,orderDate,branchId,branchName,CustomerID,customerName,totalAmount,status,statusValue,productId,productCode,productName,isMaster,price,note
OD07610,09-05-2024,7,Chi nhánh Hồ Chí Minh,KH00921,Lê Minh Hoàng,4,Pending,1,9423,SP004,Máy giặt,False,4578115,Hàng giảm giá
OD07611,30-09-2024,9,Chi nhánh Hồ Chí Minh,KH00387,Trần Thị Bích Ngọc,15,Pending,1,6223,SP003,Máy tính xách tay,True,8218634,Mua kèm giảm giá
OD07612,22-05-2024,6,Chi nhánh Đà Nẵng,KH00759,Lê Minh Hoàng,4,Pending,1,5007,SP005,Tủ lạnh,True,7022238,Mua kèm giảm giá
OD07613,05-09-2024,7,Chi nhánh Đà Nẵng,KH00210,Phạm Thị Thanh Hương,73,Completed,1,5657,SP003,Sách giáo khoa,True,4682362,Hàng giảm giá
OD07614,16-03-2024,6,Chi nhánh Hải Phòng,KH00268,Lê Minh Hoàng,22,Pending,0,3129,SP003,Bàn làm việc,False,7045287,
OD07615,20-10-2024,5,Chi nhánh Hải Phòng,KH00443,Đỗ Hoàng Anh,70,Cancelled,2,6867,SP003,Ghế văn phòng,False,9790555,Khuyến mãi đặc biệt
OD07616,19-09-2024,9,Chi nhánh Đà Nẵng,KH00853,Phạm Thị Thanh Hương,69,Completed,1,4878,SP003,Điện thoại thông minh,False,9841480,Hàng giảm giá
OD07617,29-11-2024,4,Chi nhánh Hà Nội,KH00633,Ngô Văn Long,29,Completed,0,9089,SP003,Máy giặt,True,6532569,Mua kèm giảm giá
OD07618,04-06-2024,2,Chi nhánh Hồ Chí Minh,KH00158,Huỳnh Thị Thu Hà,52,Pending,2,6665,SP004,Máy giặt,False,5690156,Hàng giảm giá
OD07619,27-04-2024,10,Chi nhánh Hải Phòng,KH00853,Lý Thị Kim Chi,93,Completed,2,8249,SP004,Sách giáo khoa,False,9587981,Mua kèm giảm giá
OD07620,10-10-2024,9,Chi nhánh Hồ Chí Minh,KH00752,Huỳnh Thị Thu Hà,35,Pending,1,3613,SP005,Ghế văn phòng,True,9561873,Khuyến mãi đặc biệt
OD07621,26-11-2024,10,Chi nhánh Hải Phòng,KH00162,Trần Thị Bích Ngọc,50,Cancelled,2,5434,SP003,Nồi cơm điện,True,8787158,
OD07622,14-11-2024,1,Chi nhánh Đà Nẵng,KH00504,Phạm Thị Thanh Hương,61,Pending,0,1962,SP005,Sách giáo khoa,True,1712063,Hàng giảm giá
OD07623,05-08-2024,7,Chi nhánh Hà Nội,KH00029,Ngô Văn Long,45,Pending,2,8610,SP002,Ghế văn phòng,True,9998060,Khuyến mãi đặc biệt
OD07624,25-07-2024,5,Chi nhánh Hà Nội,KH00451,Ngô Văn Long,17,Cancelled,2,5214,SP002,Tủ lạnh,True,2513262,Hàng giảm giá
OD07625,10-02-2024,5,Chi nhánh Đà Nẵng,KH00458,Phan Thị Mai,76,Completed,0,4677,SP004,Máy tính xách tay,True,4138663,
OD07626,07-05-2024,8,Chi nhánh Hồ Chí Minh,KH00724,Lê Minh Hoàng,80,Cancelled,2,4028,SP001,Điện thoại thông minh,True,4453081,Mua kèm giảm giá
OD07627,26-12-2023,9,Chi nhánh Hà Nội,KH00180,Ngô Văn Long,73,Cancelled,0,9355,SP002,Tủ lạnh,True,97553,
OD07628,30-06-2024,9,Chi nhánh Đà Nẵng,KH00712,Trần Thị Bích Ngọc,30,Pending,1,9566,SP005,Sách giáo khoa,True,9153610,Hàng giảm giá
OD07629,20-01-2024,1,Chi nhánh Đà Nẵng,KH00621,Bùi Thị Lan,25,Cancelled,0,2009,SP001,Điện thoại thông minh,False,4897512,
OD07630,30-05-2024,1,Chi nhánh Hải Phòng,KH00136,Huỳnh Thị Thu Hà,56,Pending,1,1250,SP002,Máy tính xách tay,False,8346950,Hàng giảm giá
OD07631,16-03-2024,8,Chi nhánh Hà Nội,KH00795,Đặng Thị Hạnh,73,Pending,0,4299,SP001,Nồi cơm điện,True,3864276,Hàng giảm giá
OD07632,12-03-2024,6,Chi nhánh Hải Phòng,KH00262,Huỳnh Thị Thu Hà,95,Cancelled,1,6227,SP001,Máy giặt,False,7061712,Hàng giảm giá
OD07633,24-07-2024,4,Chi nhánh Hồ Chí Minh,KH00416,Lê Minh Hoàng,41,Pending,1,5075,SP004,Sách giáo khoa,False,4384719,Khuyến mãi đặc biệt
OD07634,14-12-2024,10,Chi nhánh Hà Nội,KH00777,Trần Thị Bích Ngọc,54,Cancelled,0,8861,SP003,Đèn ngủ,False,1325438,Mua kèm giảm giá
OD07635,04-02-2024,7,Chi nhánh Hà Nội,KH00858,Ngô Văn Long,95,Completed,0,6924,SP005,Nồi cơm điện,True,4998830,Hàng giảm giá
OD07636,23-07-2024,9,Chi nhánh Đà Nẵng,KH00865,Lý Thị Kim Chi,44,Pending,2,7606,SP003,Tủ lạnh,True,9298610,Khuyến mãi đặc biệt
OD07637,06-05-2024,2,Chi nhánh Hà Nội,KH00545,Ngô Văn Long,2,Pending,1,7968,SP004,Điện thoại thông minh,False,6399806,Khuyến mãi đặc biệt
OD07638,01-10-2024,2,Chi nhánh Đà Nẵng,KH00178,Bùi Thị Lan,15,Completed,0,2292,SP002,Nồi cơm điện,True,9844933,Mua kèm giảm giá
OD07639,03-07-2024,5,Chi nhánh Hà Nội,KH00716,Đặng Thị Hạnh,3,Completed,2,7767,SP004,Máy tính xách tay,False,7518856,Hàng giảm giá
OD07640,15-02-2024,5,Chi nhánh Hải Phòng,KH00104,Nguyễn Văn A,64,Completed,0,1729,SP005,Bàn làm việc,True,3561733,Mua kèm giảm giá
OD07641,08-12-2024,5,Chi nhánh Đà Nẵng,KH00962,Trần Thị Bích Ngọc,23,Pending,1,4551,SP005,Máy tính xách tay,True,9081153,Khuyến mãi đặc biệt
OD07642,05-04-2024,3,Chi nhánh Đà Nẵng,KH00850,Trần Thị Bích Ngọc,55,Pending,0,2931,SP001,Sách giáo khoa,True,8911178,Mua kèm giảm giá
OD07643,21-01-2024,2,Chi nhánh Đà Nẵng,KH00590,Đặng Thị Hạnh,17,Completed,0,3658,SP005,Nồi cơm điện,True,5846345,Mua kèm giảm giá
OD07644,11-05-2024,10,Chi nhánh Đà Nẵng,KH00168,Đỗ Hoàng Anh,21,Completed,0,4121,SP002,Điện thoại thông minh,False,7208068,
OD07645,12-03-2024,5,Chi nhánh Hà Nội,KH00422,Đặng Thị Hạnh,84,Completed,2,4724,SP004,Máy tính xách tay,True,1134511,Mua kèm giảm giá
OD07646,30-07-2024,9,Chi nhánh Đà Nẵng,KH00061,Ngô Văn Long,14,Cancelled,2,5836,SP001,Bàn làm việc,True,1019902,Mua kèm giảm giá
OD07647,26-05-2024,3,Chi nhánh Hải Phòng,KH00415,Trần Thị Bích Ngọc,35,Pending,1,2305,SP002,Tủ lạnh,False,5489667,Khuyến mãi đặc biệt
OD07648,15-10-2024,4,Chi nhánh Hải Phòng,KH00151,Huỳnh Thị Thu Hà,52,Completed,2,4439,SP004,Sách giáo khoa,False,8626902,Mua kèm giảm giá
OD07649,09-06-2024,6,Chi nhánh Hải Phòng,KH00925,Đặng Thị Hạnh,91,Cancelled,0,2467,SP001,Điện thoại thông minh,True,4089835,Hàng giảm giá
OD07650,26-08-2024,7,Chi nhánh Hà Nội,KH00112,Huỳnh Thị Thu Hà,75,Completed,2,2224,SP001,Máy tính xách tay,False,5939120,Hàng giảm giá
OD07651,30-06-2024,8,Chi nhánh Hải Phòng,KH00320,Phan Thị Mai,78,Pending,2,8471,SP005,Sách giáo khoa,False,2391524,Khuyến mãi đặc biệt
OD07652,08-04-2024,3,Chi nhánh Đà Nẵng,KH00630,Lý Thị Kim Chi,25,Cancelled,0,8513,SP005,Sách giáo khoa,True,8387765,
OD07653,30-08-2024,3,Chi nhánh Hải Phòng,KH00459,Hoàng Văn Tiến,66,Cancelled,0,1093,SP004,Sách giáo khoa,True,5415934,Khuyến mãi đặc biệt
OD07654,02-06-2024,4,Chi nhánh Hà Nội,KH00084,Đỗ Hoàng Anh,74,Cancelled,1,1327,SP003,Sách giáo khoa,False,9528375,Mua kèm giảm giá
OD07655,30-01-2024,4,Chi nhánh Hà Nội,KH00920,Vũ Minh Quân,13,Cancelled,1,6385,SP005,Tủ lạnh,True,9736375,Mua kèm giảm giá
OD07656,16-10-2024,5,Chi nhánh Hải Phòng,KH00101,Huỳnh Thị Thu Hà,21,Pending,2,8760,SP005,Bàn làm việc,False,8029419,Hàng giảm giá
OD07657,03-09-2024,6,Chi nhánh Đà Nẵng,KH00751,Đặng Thị Hạnh,66,Pending,0,6836,SP001,Điện thoại thông minh,True,7577442,
OD07658,06-04-2024,7,Chi nhánh Hồ Chí Minh,KH00754,Phạm Thị Thanh Hương,18,Pending,0,7993,SP005,Máy tính xách tay,False,7323558,Hàng giảm giá
OD07659,21-06-2024,3,Chi nhánh Hà Nội,KH00623,Ngô Văn Long,52,Cancelled,2,5306,SP003,Điện thoại thông minh,True,9499609,Khuyến mãi đặc biệt
OD07660,18-02-2024,7,Chi nhánh Hồ Chí Minh,KH00536,Lê Minh Hoàng,28,Pending,0,1729,SP005,Ghế văn phòng,False,4315187,
OD07661,03-10-2024,9,Chi nhánh Hải Phòng,KH00210,Ngô Văn Long,93,Completed,1,2896,SP005,Bàn làm việc,False,1207150,Khuyến mãi đặc biệt
OD07662,06-10-2024,7,Chi nhánh Hải Phòng,KH00270,Phạm Thị Thanh Hương,62,Pending,0,1034,SP005,Điện thoại thông minh,False,2327831,Mua kèm giảm giá
OD07663,19-03-2024,3,Chi nhánh Hà Nội,KH00961,Đặng Thị Hạnh,42,Pending,1,9887,SP002,Đèn ngủ,False,4862633,Mua kèm giảm giá
OD07664,13-10-2024,5,Chi nhánh Hồ Chí Minh,KH00528,Trần Thị Bích Ngọc,63,Pending,1,5969,SP004,Máy giặt,False,1665696,Mua kèm giảm giá
OD07665,24-11-2024,3,Chi nhánh Hải Phòng,KH00978,Phan Thị Mai,57,Completed,2,2670,SP003,Sách giáo khoa,True,7822356,Mua kèm giảm giá
OD07666,05-12-2024,2,Chi nhánh Hồ Chí Minh,KH00277,Hoàng Văn Tiến,12,Cancelled,2,1559,SP005,Máy tính xách tay,True,590647,
OD07667,12-07-2024,10,Chi nhánh Đà Nẵng,KH00919,Ngô Văn Long,56,Completed,1,5255,SP003,Tủ lạnh,False,6706530,Khuyến mãi đặc biệt
OD07668,28-05-2024,8,Chi nhánh Đà Nẵng,KH00933,Lý Thị Kim Chi,94,Cancelled,2,8446,SP003,Đèn ngủ,False,5318469,Mua kèm giảm giá
OD07669,10-07-2024,5,Chi nhánh Hà Nội,KH00750,Đỗ Hoàng Anh,18,Completed,2,8906,SP001,Máy tính xách tay,True,4406103,
OD07670,04-02-2024,6,Chi nhánh Hồ Chí Minh,KH00791,Phan Thị Mai,26,Completed,2,4454,SP004,Bàn làm việc,True,6765822,Khuyến mãi đặc biệt
OD07671,17-11-2024,1,Chi nhánh Hải Phòng,KH00616,Đỗ Hoàng Anh,91,Cancelled,1,5013,SP004,Nồi cơm điện,False,7264528,Hàng giảm giá
OD07672,01-12-2024,5,Chi nhánh Đà Nẵng,KH00437,Cao Minh Tâm,3,Completed,1,9510,SP004,Máy giặt,False,3115971,Mua kèm giảm giá
OD07673,21-07-2024,1,Chi nhánh Hồ Chí Minh,KH00526,Đỗ Hoàng Anh,83,Cancelled,2,2022,SP003,Tủ lạnh,True,9124712,Hàng giảm giá
OD07674,12-04-2024,5,Chi nhánh Đà Nẵng,KH00034,Phan Thị Mai,5,Pending,0,5419,SP002,Máy giặt,True,5738793,
OD07675,07-03-2024,8,Chi nhánh Hải Phòng,KH00987,Hoàng Văn Tiến,66,Cancelled,1,1163,SP005,Điện thoại thông minh,False,7195683,Hàng giảm giá
OD07676,01-11-2024,10,Chi nhánh Hà Nội,KH00965,Hoàng Văn Tiến,95,Pending,0,2701,SP003,Máy giặt,False,7375630,
OD07677,06-11-2024,3,Chi nhánh Hải Phòng,KH00473,Huỳnh Thị Thu Hà,100,Cancelled,1,4867,SP005,Máy tính xách tay,True,1853855,
OD07678,24-06-2024,10,Chi nhánh Hồ Chí Minh,KH00708,Đặng Thị Hạnh,71,Cancelled,0,9783,SP002,Đèn ngủ,True,3288330,
OD07679,16-10-2024,2,Chi nhánh Hồ Chí Minh,KH00788,Vũ Minh Quân,45,Pending,1,9457,SP003,Tủ lạnh,False,919338,Hàng giảm giá
OD07680,31-05-2024,4,Chi nhánh Hà Nội,KH00752,Trần Thị Bích Ngọc,44,Cancelled,2,1134,SP001,Sách giáo khoa,True,8355622,Khuyến mãi đặc biệt
OD07681,25-11-2024,5,Chi nhánh Hải Phòng,KH00175,Vũ Minh Quân,53,Pending,2,5623,SP004,Điện thoại thông minh,True,9041753,Khuyến mãi đặc biệt
OD07682,10-10-2024,9,Chi nhánh Hải Phòng,KH00056,Phạm Thị Thanh Hương,99,Completed,1,7202,SP002,Nồi cơm điện,False,4657112,Khuyến mãi đặc biệt
OD07683,19-10-2024,1,Chi nhánh Hải Phòng,KH00866,Ngô Văn Long,62,Completed,1,8763,SP002,Ghế văn phòng,True,9506280,Khuyến mãi đặc biệt
OD07684,06-10-2024,2,Chi nhánh Đà Nẵng,KH00860,Phan Thị Mai,68,Cancelled,1,3379,SP002,Nồi cơm điện,True,7989999,Khuyến mãi đặc biệt
OD07685,15-05-2024,1,Chi nhánh Hải Phòng,KH00502,Lý Thị Kim Chi,22,Cancelled,1,2367,SP003,Máy giặt,True,1196700,Khuyến mãi đặc biệt
OD07686,27-07-2024,4,Chi nhánh Hải Phòng,KH00749,Lê Minh Hoàng,59,Cancelled,0,4974,SP001,Ghế văn phòng,True,6084488,Mua kèm giảm giá
OD07687,13-01-2024,7,Chi nhánh Đà Nẵng,KH00068,Trần Thị Bích Ngọc,99,Completed,1,1351,SP004,Tủ lạnh,True,9112773,Mua kèm giảm giá
OD07688,29-09-2024,2,Chi nhánh Hồ Chí Minh,KH00230,Ngô Văn Long,48,Cancelled,0,5456,SP001,Ghế văn phòng,False,2642151,Mua kèm giảm giá
OD07689,10-10-2024,8,Chi nhánh Hồ Chí Minh,KH00058,Lê Minh Hoàng,34,Pending,1,8464,SP001,Đèn ngủ,True,280767,Mua kèm giảm giá
OD07690,21-12-2024,9,Chi nhánh Đà Nẵng,KH00419,Phan Thị Mai,11,Pending,2,6062,SP005,Ghế văn phòng,True,6991522,Khuyến mãi đặc biệt
OD07691,06-08-2024,8,Chi nhánh Đà Nẵng,KH00417,Nguyễn Văn A,12,Completed,1,5337,SP002,Tủ lạnh,True,2561474,
OD07692,28-03-2024,5,Chi nhánh Đà Nẵng,KH00119,Nguyễn Văn A,20,Cancelled,0,4969,SP002,Đèn ngủ,True,2535372,Khuyến mãi đặc biệt
OD07693,20-05-2024,8,Chi nhánh Đà Nẵng,KH00300,Trần Thị Bích Ngọc,78,Completed,0,4250,SP004,Nồi cơm điện,False,8445126,Hàng giảm giá
OD07694,28-03-2024,5,Chi nhánh Đà Nẵng,KH00715,Huỳnh Thị Thu Hà,8,Completed,2,6157,SP005,Sách giáo khoa,False,9296695,Khuyến mãi đặc biệt
OD07695,08-08-2024,9,Chi nhánh Hà Nội,KH00049,Vũ Minh Quân,21,Pending,2,7215,SP004,Máy tính xách tay,True,6494748,Khuyến mãi đặc biệt
OD07696,26-02-2024,5,Chi nhánh Đà Nẵng,KH00172,Phạm Thị Thanh Hương,72,Pending,0,1129,SP002,Tủ lạnh,False,196165,Mua kèm giảm giá
OD07697,17-04-2024,9,Chi nhánh Hải Phòng,KH00149,Lý Thị Kim Chi,6,Cancelled,0,2876,SP004,Sách giáo khoa,True,4159936,Mua kèm giảm giá
OD07698,01-05-2024,3,Chi nhánh Hồ Chí Minh,KH00687,Vũ Minh Quân,90,Cancelled,1,8764,SP002,Bàn làm việc,False,6478470,Hàng giảm giá
OD07699,31-10-2024,4,Chi nhánh Hồ Chí Minh,KH00865,Cao Minh Tâm,19,Completed,0,4647,SP002,Điện thoại thông minh,False,1800138,Hàng giảm giá
OD07700,26-10-2024,10,Chi nhánh Hồ Chí Minh,KH00323,Phạm Thị Thanh Hương,15,Completed,0,6256,SP002,Sách giáo khoa,True,5344191,Mua kèm giảm giá
OD07701,27-04-2024,1,Chi nhánh Đà Nẵng,KH00390,Lý Thị Kim Chi,36,Cancelled,2,4895,SP001,Nồi cơm điện,False,339968,
OD07702,20-03-2024,1,Chi nhánh Hồ Chí Minh,KH00387,Lê Minh Hoàng,32,Completed,1,1750,SP002,Điện thoại thông minh,True,7934153,Hàng giảm giá
OD07703,26-01-2024,1,Chi nhánh Hải Phòng,KH00548,Lê Minh Hoàng,11,Pending,2,1173,SP005,Điện thoại thông minh,True,4762682,Khuyến mãi đặc biệt
OD07704,06-02-2024,6,Chi nhánh Hải Phòng,KH00021,Cao Minh Tâm,100,Cancelled,0,2428,SP005,Máy tính xách tay,False,9630579,Hàng giảm giá
OD07705,01-10-2024,7,Chi nhánh Hải Phòng,KH00488,Phạm Thị Thanh Hương,8,Pending,0,6774,SP002,Máy tính xách tay,True,1021586,Hàng giảm giá
OD07706,17-03-2024,10,Chi nhánh Hải Phòng,KH00160,Đặng Thị Hạnh,29,Cancelled,0,6220,SP001,Đèn ngủ,True,6552426,Hàng giảm giá
OD07707,16-06-2024,6,Chi nhánh Đà Nẵng,KH00736,Cao Minh Tâm,62,Cancelled,1,3784,SP005,Nồi cơm điện,False,313178,
OD07708,16-08-2024,4,Chi nhánh Hồ Chí Minh,KH00128,Vũ Minh Quân,9,Cancelled,2,1527,SP004,Bàn làm việc,True,9382754,
OD07709,01-01-2024,1,Chi nhánh Hà Nội,KH00092,Nguyễn Văn A,64,Cancelled,2,8886,SP003,Bàn làm việc,True,8172067,Hàng giảm giá
OD07710,04-04-2024,2,Chi nhánh Hồ Chí Minh,KH00024,Lý Thị Kim Chi,63,Pending,2,1519,SP005,Máy tính xách tay,True,7044878,Hàng giảm giá
OD07711,12-08-2024,2,Chi nhánh Hà Nội,KH00607,Trần Thị Bích Ngọc,17,Completed,1,4588,SP004,Bàn làm việc,False,7940653,Mua kèm giảm giá
OD07712,31-01-2024,3,Chi nhánh Hồ Chí Minh,KH00028,Đỗ Hoàng Anh,49,Cancelled,0,1697,SP003,Điện thoại thông minh,False,751348,Mua kèm giảm giá
OD07713,06-03-2024,3,Chi nhánh Đà Nẵng,KH00875,Hoàng Văn Tiến,84,Cancelled,1,1307,SP005,Điện thoại thông minh,True,6783875,Mua kèm giảm giá
OD07714,01-10-2024,4,Chi nhánh Hải Phòng,KH00812,Nguyễn Văn A,84,Cancelled,2,1759,SP001,Điện thoại thông minh,False,7375062,Khuyến mãi đặc biệt
OD07715,03-07-2024,5,Chi nhánh Hồ Chí Minh,KH00873,Cao Minh Tâm,31,Completed,1,4867,SP004,Bàn làm việc,False,9215331,
OD07716,11-12-2024,1,Chi nhánh Đà Nẵng,KH00138,Nguyễn Văn A,52,Completed,1,5832,SP001,Ghế văn phòng,True,8130383,Khuyến mãi đặc biệt
OD07717,01-04-2024,1,Chi nhánh Hà Nội,KH00368,Phạm Thị Thanh Hương,78,Completed,0,7930,SP004,Ghế văn phòng,True,8170229,Hàng giảm giá
OD07718,08-09-2024,2,Chi nhánh Hà Nội,KH00413,Cao Minh Tâm,27,Pending,2,1187,SP001,Máy giặt,True,1448876,
OD07719,21-09-2024,5,Chi nhánh Hồ Chí Minh,KH00378,Nguyễn Văn A,98,Cancelled,0,9659,SP004,Máy tính xách tay,False,4063739,Khuyến mãi đặc biệt
OD07720,14-11-2024,8,Chi nhánh Hồ Chí Minh,KH00059,Lê Minh Hoàng,65,Cancelled,2,2284,SP004,Sách giáo khoa,False,9578307,Khuyến mãi đặc biệt
OD07721,20-11-2024,4,Chi nhánh Hà Nội,KH00727,Trần Thị Bích Ngọc,73,Pending,1,1049,SP004,Bàn làm việc,True,8770788,Khuyến mãi đặc biệt
OD07722,08-10-2024,2,Chi nhánh Hà Nội,KH00344,Trần Thị Bích Ngọc,56,Cancelled,2,4919,SP004,Nồi cơm điện,True,6859249,Mua kèm giảm giá
OD07723,03-09-2024,10,Chi nhánh Hà Nội,KH00192,Vũ Minh Quân,76,Completed,0,8150,SP004,Tủ lạnh,False,5280884,Hàng giảm giá
OD07724,06-01-2024,1,Chi nhánh Hải Phòng,KH00440,Cao Minh Tâm,12,Completed,1,7541,SP005,Nồi cơm điện,False,1257505,Hàng giảm giá
OD07725,02-06-2024,4,Chi nhánh Hà Nội,KH00126,Hoàng Văn Tiến,27,Pending,0,7449,SP003,Điện thoại thông minh,True,4237890,Khuyến mãi đặc biệt
OD07726,16-11-2024,10,Chi nhánh Hải Phòng,KH00058,Đặng Thị Hạnh,55,Pending,0,4985,SP005,Ghế văn phòng,False,1709897,
OD07727,11-04-2024,9,Chi nhánh Hà Nội,KH00915,Phan Thị Mai,16,Cancelled,0,9219,SP005,Nồi cơm điện,False,9782334,Khuyến mãi đặc biệt
OD07728,23-12-2023,6,Chi nhánh Hồ Chí Minh,KH00229,Lý Thị Kim Chi,93,Pending,1,5442,SP005,Máy giặt,False,9126397,
OD07729,29-08-2024,5,Chi nhánh Hà Nội,KH00608,Cao Minh Tâm,3,Pending,1,6521,SP003,Tủ lạnh,False,4943622,
OD07730,05-01-2024,8,Chi nhánh Hà Nội,KH00049,Đỗ Hoàng Anh,42,Completed,2,2051,SP004,Nồi cơm điện,False,7673640,Hàng giảm giá
OD07731,25-05-2024,5,Chi nhánh Đà Nẵng,KH00898,Đỗ Hoàng Anh,19,Pending,2,2560,SP002,Đèn ngủ,False,5792265,Mua kèm giảm giá
OD07732,14-05-2024,4,Chi nhánh Đà Nẵng,KH00201,Bùi Thị Lan,40,Pending,1,4854,SP002,Sách giáo khoa,True,4522290,
OD07733,10-05-2024,2,Chi nhánh Hồ Chí Minh,KH00285,Nguyễn Văn A,35,Cancelled,1,7124,SP004,Máy giặt,True,8343430,Khuyến mãi đặc biệt
OD07734,10-02-2024,7,Chi nhánh Hà Nội,KH00547,Đỗ Hoàng Anh,19,Completed,1,5819,SP002,Sách giáo khoa,False,932287,Khuyến mãi đặc biệt
OD07735,15-12-2024,9,Chi nhánh Hồ Chí Minh,KH00834,Ngô Văn Long,90,Cancelled,1,3695,SP001,Ghế văn phòng,True,4391727,Hàng giảm giá
OD07736,05-01-2024,7,Chi nhánh Hải Phòng,KH00997,Lê Minh Hoàng,4,Cancelled,1,3676,SP004,Tủ lạnh,False,1520936,
OD07737,21-03-2024,4,Chi nhánh Hà Nội,KH00607,Ngô Văn Long,24,Cancelled,0,6901,SP005,Máy giặt,True,2532230,
OD07738,25-01-2024,9,Chi nhánh Hải Phòng,KH00183,Phan Thị Mai,42,Pending,0,8457,SP002,Bàn làm việc,False,9344078,Khuyến mãi đặc biệt
OD07739,07-07-2024,1,Chi nhánh Hà Nội,KH00984,Đặng Thị Hạnh,60,Pending,2,3340,SP001,Máy giặt,False,2059291,Hàng giảm giá
OD07740,23-12-2023,9,Chi nhánh Hải Phòng,KH00467,Nguyễn Văn A,48,Pending,2,6056,SP001,Tủ lạnh,True,2091628,Khuyến mãi đặc biệt
OD07741,11-06-2024,7,Chi nhánh Hồ Chí Minh,KH00875,Vũ Minh Quân,68,Cancelled,0,5587,SP005,Sách giáo khoa,True,8049689,Hàng giảm giá
OD07742,30-10-2024,3,Chi nhánh Hà Nội,KH00729,Vũ Minh Quân,35,Cancelled,0,9896,SP002,Tủ lạnh,False,2219031,Hàng giảm giá
OD07743,09-05-2024,8,Chi nhánh Đà Nẵng,KH00386,Đỗ Hoàng Anh,79,Cancelled,0,3073,SP004,Đèn ngủ,False,2579880,Khuyến mãi đặc biệt
OD07744,14-08-2024,2,Chi nhánh Đà Nẵng,KH00617,Huỳnh Thị Thu Hà,13,Completed,0,4949,SP004,Máy tính xách tay,False,2151475,Mua kèm giảm giá
OD07745,23-12-2023,6,Chi nhánh Hải Phòng,KH00960,Hoàng Văn Tiến,56,Completed,1,3029,SP003,Điện thoại thông minh,False,9322458,Khuyến mãi đặc biệt
OD07746,14-09-2024,4,Chi nhánh Hồ Chí Minh,KH00481,Vũ Minh Quân,34,Pending,2,1918,SP004,Máy tính xách tay,True,1656570,Mua kèm giảm giá
OD07747,02-06-2024,10,Chi nhánh Hải Phòng,KH00528,Hoàng Văn Tiến,37,Completed,2,1933,SP001,Sách giáo khoa,False,1409060,
OD07748,29-06-2024,6,Chi nhánh Hà Nội,KH00994,Đặng Thị Hạnh,100,Completed,2,9562,SP002,Sách giáo khoa,False,6066219,Mua kèm giảm giá
OD07749,29-07-2024,2,Chi nhánh Hồ Chí Minh,KH00619,Phạm Thị Thanh Hương,99,Pending,0,4599,SP002,Tủ lạnh,False,1370286,Mua kèm giảm giá
OD07750,31-08-2024,9,Chi nhánh Hà Nội,KH00811,Đỗ Hoàng Anh,64,Cancelled,0,2700,SP003,Máy giặt,False,9543465,
OD07751,17-06-2024,8,Chi nhánh Hà Nội,KH00277,Lê Minh Hoàng,72,Cancelled,0,3521,SP003,Bàn làm việc,False,7490810,
OD07752,21-11-2024,3,Chi nhánh Hải Phòng,KH00860,Hoàng Văn Tiến,73,Pending,1,8413,SP005,Máy giặt,False,3518158,Khuyến mãi đặc biệt
OD07753,20-10-2024,9,Chi nhánh Hà Nội,KH00114,Ngô Văn Long,90,Pending,2,4852,SP004,Máy giặt,False,6079510,
OD07754,22-03-2024,7,Chi nhánh Hà Nội,KH00650,Ngô Văn Long,94,Pending,2,2199,SP005,Ghế văn phòng,False,9766664,Hàng giảm giá
OD07755,01-12-2024,1,Chi nhánh Hà Nội,KH00906,Hoàng Văn Tiến,74,Cancelled,2,5549,SP002,Đèn ngủ,True,7610185,
OD07756,21-03-2024,1,Chi nhánh Hồ Chí Minh,KH00280,Phan Thị Mai,62,Cancelled,0,5168,SP002,Máy giặt,False,6733984,
OD07757,05-02-2024,7,Chi nhánh Hà Nội,KH00211,Trần Thị Bích Ngọc,65,Pending,2,4372,SP004,Nồi cơm điện,False,5555282,Hàng giảm giá
OD07758,16-07-2024,4,Chi nhánh Hồ Chí Minh,KH00498,Trần Thị Bích Ngọc,21,Completed,0,8995,SP004,Nồi cơm điện,False,8227534,Khuyến mãi đặc biệt
OD07759,29-06-2024,4,Chi nhánh Hồ Chí Minh,KH00495,Lê Minh Hoàng,57,Cancelled,1,2665,SP002,Nồi cơm điện,True,9025123,Hàng giảm giá
OD07760,23-04-2024,7,Chi nhánh Hà Nội,KH00606,Huỳnh Thị Thu Hà,69,Cancelled,1,8907,SP002,Ghế văn phòng,True,4669215,Khuyến mãi đặc biệt
OD07761,04-02-2024,2,Chi nhánh Hà Nội,KH00266,Lý Thị Kim Chi,47,Pending,0,6182,SP001,Sách giáo khoa,False,9987672,
OD07762,02-11-2024,10,Chi nhánh Hồ Chí Minh,KH00653,Vũ Minh Quân,6,Pending,1,6557,SP004,Ghế văn phòng,True,1466582,Hàng giảm giá
OD07763,08-03-2024,4,Chi nhánh Hải Phòng,KH00886,Đặng Thị Hạnh,2,Pending,0,2769,SP001,Ghế văn phòng,True,6669623,Khuyến mãi đặc biệt
OD07764,17-08-2024,1,Chi nhánh Đà Nẵng,KH00740,Lê Minh Hoàng,78,Pending,0,7890,SP004,Đèn ngủ,False,4972470,Khuyến mãi đặc biệt
OD07765,19-12-2024,3,Chi nhánh Hà Nội,KH00227,Đỗ Hoàng Anh,18,Cancelled,1,6783,SP003,Máy tính xách tay,False,3965467,
OD07766,15-01-2024,4,Chi nhánh Đà Nẵng,KH00803,Huỳnh Thị Thu Hà,83,Cancelled,1,8697,SP005,Ghế văn phòng,False,1810329,Mua kèm giảm giá
